GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020400694,402,2403,Nene,1610612743,Denver Nuggets,4,9,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050205,DEN,GSW
Shot Chart Detail,0020400694,413,2403,Nene,1610612743,Denver Nuggets,4,8,34,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,63,1,0,20050205,DEN,GSW
Shot Chart Detail,0020400694,423,2403,Nene,1610612743,Denver Nuggets,4,7,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-153,13,1,0,20050205,DEN,GSW
Shot Chart Detail,0020400694,454,2403,Nene,1610612743,Denver Nuggets,4,4,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-62,146,1,1,20050205,DEN,GSW
Shot Chart Detail,0020400694,465,2403,Nene,1610612743,Denver Nuggets,4,3,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050205,DEN,GSW
Shot Chart Detail,0020400694,480,2403,Nene,1610612743,Denver Nuggets,4,0,50,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,45,1,0,20050205,DEN,GSW
Shot Chart Detail,0020400714,136,2403,Nene,1610612743,Denver Nuggets,2,11,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,22,1,0,20050208,DEN,UTA
Shot Chart Detail,0020400714,139,2403,Nene,1610612743,Denver Nuggets,2,11,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DEN,UTA
Shot Chart Detail,0020400714,189,2403,Nene,1610612743,Denver Nuggets,2,6,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,46,40,1,0,20050208,DEN,UTA
Shot Chart Detail,0020400714,417,2403,Nene,1610612743,Denver Nuggets,4,11,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DEN,UTA
Shot Chart Detail,0020400714,434,2403,Nene,1610612743,Denver Nuggets,4,9,14,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DEN,UTA
Shot Chart Detail,0020400714,455,2403,Nene,1610612743,Denver Nuggets,4,7,12,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DEN,UTA
Shot Chart Detail,0020400714,491,2403,Nene,1610612743,Denver Nuggets,4,3,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050208,DEN,UTA
Shot Chart Detail,0020400714,493,2403,Nene,1610612743,Denver Nuggets,4,3,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050208,DEN,UTA
Shot Chart Detail,0020400724,121,2403,Nene,1610612743,Denver Nuggets,2,9,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-82,164,1,1,20050209,MIN,DEN
Shot Chart Detail,0020400724,195,2403,Nene,1610612743,Denver Nuggets,2,1,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,18,194,1,0,20050209,MIN,DEN
Shot Chart Detail,0020400724,283,2403,Nene,1610612743,Denver Nuggets,3,3,35,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050209,MIN,DEN
Shot Chart Detail,0020400724,371,2403,Nene,1610612743,Denver Nuggets,4,7,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,41,66,1,0,20050209,MIN,DEN
Shot Chart Detail,0020400724,380,2403,Nene,1610612743,Denver Nuggets,4,6,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050209,MIN,DEN
Shot Chart Detail,0020400736,105,2403,Nene,1610612743,Denver Nuggets,2,10,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,133,-5,1,1,20050211,CLE,DEN
Shot Chart Detail,0020400736,107,2403,Nene,1610612743,Denver Nuggets,2,10,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-28,158,1,0,20050211,CLE,DEN
Shot Chart Detail,0020400736,163,2403,Nene,1610612743,Denver Nuggets,2,5,36,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,90,20,1,0,20050211,CLE,DEN
Shot Chart Detail,0020400736,179,2403,Nene,1610612743,Denver Nuggets,2,3,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,0,20050211,CLE,DEN
Shot Chart Detail,0020400736,181,2403,Nene,1610612743,Denver Nuggets,2,3,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,-11,1,1,20050211,CLE,DEN
Shot Chart Detail,0020400736,267,2403,Nene,1610612743,Denver Nuggets,3,6,14,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-8,1,1,20050211,CLE,DEN
Shot Chart Detail,0020400736,291,2403,Nene,1610612743,Denver Nuggets,3,4,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,0,20050211,CLE,DEN
Shot Chart Detail,0020400736,450,2403,Nene,1610612743,Denver Nuggets,4,1,1,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,2,1,1,20050211,CLE,DEN
Shot Chart Detail,0020400750,21,2403,Nene,1610612743,Denver Nuggets,1,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050213,NJN,DEN
Shot Chart Detail,0020400750,37,2403,Nene,1610612743,Denver Nuggets,1,5,19,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050213,NJN,DEN
Shot Chart Detail,0020400750,152,2403,Nene,1610612743,Denver Nuggets,2,5,14,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050213,NJN,DEN
Shot Chart Detail,0020400982,132,2403,Nene,1610612743,Denver Nuggets,2,9,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,172,-6,1,0,20050320,DEN,MIL
Shot Chart Detail,0020400982,157,2403,Nene,1610612743,Denver Nuggets,2,7,31,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050320,DEN,MIL
Shot Chart Detail,0020400982,171,2403,Nene,1610612743,Denver Nuggets,2,5,50,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,-14,1,1,20050320,DEN,MIL
Shot Chart Detail,0020400982,194,2403,Nene,1610612743,Denver Nuggets,2,4,2,Made Shot,Jump Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,28,1,1,20050320,DEN,MIL
Shot Chart Detail,0020400993,120,2403,Nene,1610612743,Denver Nuggets,1,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,20,1,0,20050322,DEN,WAS
Shot Chart Detail,0020400993,160,2403,Nene,1610612743,Denver Nuggets,2,10,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-36,183,1,0,20050322,DEN,WAS
Shot Chart Detail,0020400993,430,2403,Nene,1610612743,Denver Nuggets,4,11,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050322,DEN,WAS
Shot Chart Detail,0020400993,443,2403,Nene,1610612743,Denver Nuggets,4,10,28,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050322,DEN,WAS
Shot Chart Detail,0020400993,461,2403,Nene,1610612743,Denver Nuggets,4,8,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050322,DEN,WAS
Shot Chart Detail,0020401009,331,2403,Nene,1610612743,Denver Nuggets,3,6,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,8,1,0,20050324,DEN,LAL
Shot Chart Detail,0020401009,498,2403,Nene,1610612743,Denver Nuggets,4,4,44,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050324,DEN,LAL
Shot Chart Detail,0020401030,87,2403,Nene,1610612743,Denver Nuggets,1,2,52,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050326,DEN,SAC
Shot Chart Detail,0020401030,105,2403,Nene,1610612743,Denver Nuggets,1,1,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-112,161,1,0,20050326,DEN,SAC
Shot Chart Detail,0020401030,311,2403,Nene,1610612743,Denver Nuggets,3,6,20,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050326,DEN,SAC
Shot Chart Detail,0020401030,327,2403,Nene,1610612743,Denver Nuggets,3,5,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050326,DEN,SAC
Shot Chart Detail,0020401030,361,2403,Nene,1610612743,Denver Nuggets,3,2,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,49,191,1,1,20050326,DEN,SAC
Shot Chart Detail,0020401030,380,2403,Nene,1610612743,Denver Nuggets,3,1,0,Made Shot,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050326,DEN,SAC
Shot Chart Detail,0020401030,418,2403,Nene,1610612743,Denver Nuggets,4,8,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050326,DEN,SAC
Shot Chart Detail,0020401044,119,2403,Nene,1610612743,Denver Nuggets,2,11,27,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,95,41,1,0,20050328,PHX,DEN
Shot Chart Detail,0020401044,247,2403,Nene,1610612743,Denver Nuggets,2,0,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,6,100,1,0,20050328,PHX,DEN
Shot Chart Detail,0020401044,422,2403,Nene,1610612743,Denver Nuggets,4,8,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050328,PHX,DEN
Shot Chart Detail,0020401060,44,2403,Nene,1610612743,Denver Nuggets,1,5,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,-21,1,0,20050330,UTA,DEN
Shot Chart Detail,0020401060,127,2403,Nene,1610612743,Denver Nuggets,2,10,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-29,151,1,0,20050330,UTA,DEN
Shot Chart Detail,0020401060,254,2403,Nene,1610612743,Denver Nuggets,3,9,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-46,18,1,0,20050330,UTA,DEN
Shot Chart Detail,0020401077,10,2403,Nene,1610612743,Denver Nuggets,1,9,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,112,2403,Nene,1610612743,Denver Nuggets,2,11,41,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,58,1,1,20050401,DEN,SAS
Shot Chart Detail,0020401077,122,2403,Nene,1610612743,Denver Nuggets,2,10,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,39,53,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,170,2403,Nene,1610612743,Denver Nuggets,2,6,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-110,-1,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,176,2403,Nene,1610612743,Denver Nuggets,2,6,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,46,31,1,1,20050401,DEN,SAS
Shot Chart Detail,0020401077,254,2403,Nene,1610612743,Denver Nuggets,3,10,47,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050401,DEN,SAS
Shot Chart Detail,0020401077,265,2403,Nene,1610612743,Denver Nuggets,3,9,55,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050401,DEN,SAS
Shot Chart Detail,0020401077,297,2403,Nene,1610612743,Denver Nuggets,3,7,17,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,36,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,402,2403,Nene,1610612743,Denver Nuggets,4,11,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-158,28,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,418,2403,Nene,1610612743,Denver Nuggets,4,9,41,Missed Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,437,2403,Nene,1610612743,Denver Nuggets,4,8,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050401,DEN,SAS
Shot Chart Detail,0020401077,460,2403,Nene,1610612743,Denver Nuggets,4,6,14,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050401,DEN,SAS
Shot Chart Detail,0020401083,23,2403,Nene,1610612743,Denver Nuggets,1,9,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050402,POR,DEN
Shot Chart Detail,0020401083,42,2403,Nene,1610612743,Denver Nuggets,1,6,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,3,202,1,1,20050402,POR,DEN
Shot Chart Detail,0020401083,45,2403,Nene,1610612743,Denver Nuggets,1,6,32,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050402,POR,DEN
Shot Chart Detail,0020401083,172,2403,Nene,1610612743,Denver Nuggets,2,5,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050402,POR,DEN
Shot Chart Detail,0020401083,281,2403,Nene,1610612743,Denver Nuggets,3,6,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050402,POR,DEN
Shot Chart Detail,0020401083,419,2403,Nene,1610612743,Denver Nuggets,4,5,36,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050402,POR,DEN
Shot Chart Detail,0020401100,2,2403,Nene,1610612743,Denver Nuggets,1,11,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-95,30,1,0,20050405,MEM,DEN
Shot Chart Detail,0020401100,15,2403,Nene,1610612743,Denver Nuggets,1,9,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050405,MEM,DEN
Shot Chart Detail,0020401100,32,2403,Nene,1610612743,Denver Nuggets,1,7,36,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050405,MEM,DEN
Shot Chart Detail,0020401100,50,2403,Nene,1610612743,Denver Nuggets,1,5,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050405,MEM,DEN
Shot Chart Detail,0020401100,156,2403,Nene,1610612743,Denver Nuggets,2,5,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,57,54,1,0,20050405,MEM,DEN
Shot Chart Detail,0020401100,234,2403,Nene,1610612743,Denver Nuggets,3,9,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,66,158,1,0,20050405,MEM,DEN
Shot Chart Detail,0020401112,4,2403,Nene,1610612743,Denver Nuggets,1,11,36,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,30,1,1,20050406,NOH,DEN
Shot Chart Detail,0020401112,23,2403,Nene,1610612743,Denver Nuggets,1,9,2,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,13,58,1,0,20050406,NOH,DEN
Shot Chart Detail,0020401112,47,2403,Nene,1610612743,Denver Nuggets,1,6,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050406,NOH,DEN
Shot Chart Detail,0020401112,196,2403,Nene,1610612743,Denver Nuggets,2,3,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,154,22,1,0,20050406,NOH,DEN
Shot Chart Detail,0020401112,200,2403,Nene,1610612743,Denver Nuggets,2,3,16,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050406,NOH,DEN
Shot Chart Detail,0020401112,218,2403,Nene,1610612743,Denver Nuggets,2,1,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050406,NOH,DEN
Shot Chart Detail,0020401112,221,2403,Nene,1610612743,Denver Nuggets,2,1,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050406,NOH,DEN
Shot Chart Detail,0020401112,265,2403,Nene,1610612743,Denver Nuggets,3,9,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050406,NOH,DEN
Shot Chart Detail,0020401127,7,2403,Nene,1610612743,Denver Nuggets,1,11,6,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-8,48,1,0,20050408,MIN,DEN
Shot Chart Detail,0020401127,10,2403,Nene,1610612743,Denver Nuggets,1,10,35,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,46,1,0,20050408,MIN,DEN
Shot Chart Detail,0020401127,171,2403,Nene,1610612743,Denver Nuggets,2,7,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050408,MIN,DEN
Shot Chart Detail,0020401127,275,2403,Nene,1610612743,Denver Nuggets,3,11,48,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050408,MIN,DEN
Shot Chart Detail,0020401137,97,2403,Nene,1610612743,Denver Nuggets,1,1,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050409,DEN,SEA
Shot Chart Detail,0020401137,118,2403,Nene,1610612743,Denver Nuggets,1,0,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050409,DEN,SEA
Shot Chart Detail,0020401137,343,2403,Nene,1610612743,Denver Nuggets,3,3,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050409,DEN,SEA
Shot Chart Detail,0020401137,395,2403,Nene,1610612743,Denver Nuggets,4,9,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,164,87,1,0,20050409,DEN,SEA
Shot Chart Detail,0020401137,432,2403,Nene,1610612743,Denver Nuggets,4,6,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050409,DEN,SEA
Shot Chart Detail,0020401152,102,2403,Nene,1610612743,Denver Nuggets,1,2,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050411,DEN,GSW
Shot Chart Detail,0020401152,141,2403,Nene,1610612743,Denver Nuggets,2,10,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050411,DEN,GSW
Shot Chart Detail,0020401152,381,2403,Nene,1610612743,Denver Nuggets,3,1,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050411,DEN,GSW
Shot Chart Detail,0020401152,416,2403,Nene,1610612743,Denver Nuggets,4,10,46,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,41,1,0,20050411,DEN,GSW
Shot Chart Detail,0020401152,426,2403,Nene,1610612743,Denver Nuggets,4,9,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-140,125,1,0,20050411,DEN,GSW
Shot Chart Detail,0020401152,433,2403,Nene,1610612743,Denver Nuggets,4,9,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050411,DEN,GSW
Shot Chart Detail,0020401167,85,2403,Nene,1610612743,Denver Nuggets,1,2,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050413,DEN,NOH
Shot Chart Detail,0020401167,142,2403,Nene,1610612743,Denver Nuggets,2,7,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050413,DEN,NOH
Shot Chart Detail,0020401167,347,2403,Nene,1610612743,Denver Nuggets,3,1,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050413,DEN,NOH
Shot Chart Detail,0020401167,399,2403,Nene,1610612743,Denver Nuggets,4,8,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050413,DEN,NOH
Shot Chart Detail,0020401167,423,2403,Nene,1610612743,Denver Nuggets,4,6,4,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050413,DEN,NOH
Shot Chart Detail,0020401167,429,2403,Nene,1610612743,Denver Nuggets,4,5,58,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050413,DEN,NOH
Shot Chart Detail,0020401179,135,2403,Nene,1610612743,Denver Nuggets,2,10,39,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050415,DEN,MEM
Shot Chart Detail,0020401179,139,2403,Nene,1610612743,Denver Nuggets,2,10,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050415,DEN,MEM
Shot Chart Detail,0020401179,186,2403,Nene,1610612743,Denver Nuggets,2,5,53,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050415,DEN,MEM
Shot Chart Detail,0020401179,187,2403,Nene,1610612743,Denver Nuggets,2,5,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050415,DEN,MEM
Shot Chart Detail,0020401179,354,2403,Nene,1610612743,Denver Nuggets,3,1,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-28,163,1,0,20050415,DEN,MEM
Shot Chart Detail,0020401179,441,2403,Nene,1610612743,Denver Nuggets,4,6,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050415,DEN,MEM
Shot Chart Detail,0020401179,468,2403,Nene,1610612743,Denver Nuggets,4,4,58,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050415,DEN,MEM
Shot Chart Detail,0020401179,516,2403,Nene,1610612743,Denver Nuggets,4,0,50,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050415,DEN,MEM
Shot Chart Detail,0020401187,5,2403,Nene,1610612743,Denver Nuggets,1,11,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20050416,HOU,DEN
Shot Chart Detail,0020401187,44,2403,Nene,1610612743,Denver Nuggets,1,8,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,156,5,1,0,20050416,HOU,DEN
Shot Chart Detail,0020401187,268,2403,Nene,1610612743,Denver Nuggets,3,11,37,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-18,48,1,1,20050416,HOU,DEN
Shot Chart Detail,0020401187,323,2403,Nene,1610612743,Denver Nuggets,3,6,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,115,1,1,20050416,HOU,DEN
Shot Chart Detail,0020401187,437,2403,Nene,1610612743,Denver Nuggets,4,7,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20050416,HOU,DEN
Shot Chart Detail,0020401187,442,2403,Nene,1610612743,Denver Nuggets,4,6,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-8,146,1,1,20050416,HOU,DEN
